entity_type,id,created_at,updated_at,unit_name,unit_type,district,parent_unit_id,locality_name,police_station,state,address_text,latitude,longitude,repeat_cluster_id,court_name,court_level,act_name,act_code,jurisdiction,short_name,section_code,section_text,severity_band,act_id,head_code,head_name,category_group,sub_head_code,sub_head_name,head_id,fir_number,case_number,case_stage,offence_category,reported_at,incident_at,risk_band,full_name,rank,badge_number,station_name,unit_id,supervisor_rank,aliases,role,age,gender,phone_number,vehicle_registration_number,shared_phone_cluster_id,shared_vehicle_cluster_id,shared_address_cluster_id,assigned_case_ids,case_id,dependency_type,status,requested_at,due_at,resolved_at,assigned_to_officer_id,days_stale,notes,evidence_type,description,collected_at,collected_by_officer_id,chain_of_custody_status,clock_type,start_date,deadline_date,days_remaining,bnss_reference,stage
ClockInstance,31f11518-cb22-5254-bab6-e5feaabb34c9,2026-05-30T09:37:40.211941+00:00,2026-07-29T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b114df8-6566-5f13-9736-aba07e7e44a0,,green,,,,,,,,,,,,investigation_60_day,2026-05-30T09:37:40.211941+00:00,2026-07-29T09:37:40.211941+00:00,21,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,19db70a2-db4f-58dc-8213-7c8734ce1fff,2026-07-05T09:37:40.211941+00:00,2026-08-04T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b114df8-6566-5f13-9736-aba07e7e44a0,,green,,,,,,,,,,,,document_supply,2026-07-05T09:37:40.211941+00:00,2026-08-04T09:37:40.211941+00:00,27,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,1d70c415-5fbe-5bb9-8b2e-2e594b935efb,2026-03-20T09:37:40.211941+00:00,2026-06-18T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768a128f-1dac-5cb8-b1f0-053cca48784a,,overdue,,,,,,,,,,,,investigation_90_day,2026-03-20T09:37:40.211941+00:00,2026-06-18T09:37:40.211941+00:00,-20,BNSS §[UNVERIFIED],further_investigation
ClockInstance,7c613874-7ab8-57d6-867c-3dccb0df96c9,2026-05-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60a0d925-5465-5ff4-b535-a8c326596996,,amber,,,,,,,,,,,,investigation_60_day,2026-05-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,7,BNSS §[UNVERIFIED],investigation
ClockInstance,669ad45b-22e6-5f25-8e45-97b515572b29,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785e8168-7dca-5082-8ab7-9d6d75317f74,,red,,,,,,,,,,,,investigation_90_day,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,1,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,44e0528a-eceb-5640-8a89-5565ca0e40db,2026-06-11T09:37:40.211941+00:00,2026-07-11T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785e8168-7dca-5082-8ab7-9d6d75317f74,,red,,,,,,,,,,,,further_investigation,2026-06-11T09:37:40.211941+00:00,2026-07-11T09:37:40.211941+00:00,3,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,7f45a8cb-0f03-5274-8c97-b651cc8f411c,2026-05-03T09:37:40.211941+00:00,2026-07-02T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8863824e-6356-5c9f-a4dd-a927634ff9dd,,overdue,,,,,,,,,,,,investigation_60_day,2026-05-03T09:37:40.211941+00:00,2026-07-02T09:37:40.211941+00:00,-6,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,9c79ba2e-117c-5c53-aab5-6695a9c28c77,2026-04-17T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09db9c61-f349-57cc-ba8e-a03f265a8425,,amber,,,,,,,,,,,,investigation_90_day,2026-04-17T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,8,BNSS §[UNVERIFIED],further_investigation
ClockInstance,b916c957-bdac-5bf1-a8e4-ae3c7531e6f0,2026-05-15T09:37:40.211941+00:00,2026-07-14T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab4dd7b3-b733-5202-ba0c-2416ef47baca,,red,,,,,,,,,,,,investigation_60_day,2026-05-15T09:37:40.211941+00:00,2026-07-14T09:37:40.211941+00:00,6,BNSS §[UNVERIFIED],investigation
ClockInstance,4f66a376-7ae1-5967-8750-2cdd75073a74,2026-06-13T09:37:40.211941+00:00,2026-07-13T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab4dd7b3-b733-5202-ba0c-2416ef47baca,,red,,,,,,,,,,,,document_supply,2026-06-13T09:37:40.211941+00:00,2026-07-13T09:37:40.211941+00:00,5,BNSS §[UNVERIFIED],investigation
ClockInstance,e59a1078-6d42-580b-b3fb-bee876f3e1c9,2026-04-12T09:37:40.211941+00:00,2026-07-11T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e09be2a-4812-5d1f-9847-2ac7739a8492,,red,,,,,,,,,,,,investigation_90_day,2026-04-12T09:37:40.211941+00:00,2026-07-11T09:37:40.211941+00:00,3,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,bc3cc836-420f-5446-94ef-735d8cf0581b,2026-04-23T09:37:40.211941+00:00,2026-06-22T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932a7c8-3a48-574c-83c3-e43586dacce2,,overdue,,,,,,,,,,,,investigation_60_day,2026-04-23T09:37:40.211941+00:00,2026-06-22T09:37:40.211941+00:00,-16,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,b95c973e-d087-575f-9aa7-5f3362beb8cf,2026-04-21T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1506c5-bc4c-5cc9-b3e4-7831b3b44100,,amber,,,,,,,,,,,,investigation_90_day,2026-04-21T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,12,BNSS §[UNVERIFIED],further_investigation
ClockInstance,c4ea6ac0-e912-5d51-b0b3-1861082b2646,2026-06-21T09:37:40.211941+00:00,2026-07-21T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1506c5-bc4c-5cc9-b3e4-7831b3b44100,,amber,,,,,,,,,,,,further_investigation,2026-06-21T09:37:40.211941+00:00,2026-07-21T09:37:40.211941+00:00,13,BNSS §[UNVERIFIED],further_investigation
ClockInstance,3caf8c14-a2a5-5b9b-8da6-c0d02ef6f03b,2026-05-22T09:37:40.211941+00:00,2026-07-21T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd72662a-35c4-5a84-a1fa-978c19b11e46,,amber,,,,,,,,,,,,investigation_60_day,2026-05-22T09:37:40.211941+00:00,2026-07-21T09:37:40.211941+00:00,13,BNSS §[UNVERIFIED],investigation
ClockInstance,f0e78afc-312e-5e5d-a006-75eb7fd4f163,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e1c4780-133d-5fb2-a958-b428cca4d126,,red,,,,,,,,,,,,investigation_90_day,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,1,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,00e5b652-fe60-5fed-aec8-5bc730184648,2026-05-25T09:37:40.211941+00:00,2026-07-24T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ec9306-dc6f-5ef3-9111-48e7d5a97692,,green,,,,,,,,,,,,investigation_60_day,2026-05-25T09:37:40.211941+00:00,2026-07-24T09:37:40.211941+00:00,16,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,175fe2e3-2ffc-52eb-b2ea-7376c4fdb31c,2026-07-18T09:37:40.211941+00:00,2026-08-17T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ec9306-dc6f-5ef3-9111-48e7d5a97692,,green,,,,,,,,,,,,document_supply,2026-07-18T09:37:40.211941+00:00,2026-08-17T09:37:40.211941+00:00,40,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,93ef4703-1745-5872-bcbf-7ad0986ea8d0,2026-04-21T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9283ae3-e006-54ce-865b-a332cb1f2ec3,,amber,,,,,,,,,,,,investigation_90_day,2026-04-21T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,12,BNSS §[UNVERIFIED],further_investigation
ClockInstance,53fb1ff5-bf41-579c-ae77-e44313670eb1,2026-05-22T09:37:40.211941+00:00,2026-07-21T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0812274-a49a-5830-acc4-a92028c8e054,,amber,,,,,,,,,,,,investigation_60_day,2026-05-22T09:37:40.211941+00:00,2026-07-21T09:37:40.211941+00:00,13,BNSS §[UNVERIFIED],investigation
ClockInstance,87f7db97-8241-57f4-8906-82022b7ff627,2026-04-02T09:37:40.211941+00:00,2026-07-01T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe282675-b210-5379-99f2-6fe3aa040049,,overdue,,,,,,,,,,,,investigation_90_day,2026-04-02T09:37:40.211941+00:00,2026-07-01T09:37:40.211941+00:00,-7,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,79607eda-e723-5692-9ae7-13ce579f8d46,2026-05-30T09:37:40.211941+00:00,2026-06-29T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe282675-b210-5379-99f2-6fe3aa040049,,overdue,,,,,,,,,,,,further_investigation,2026-05-30T09:37:40.211941+00:00,2026-06-29T09:37:40.211941+00:00,-9,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,37da2f10-ba5a-5c01-8ccc-a7ee93d15f17,2026-05-27T09:37:40.211941+00:00,2026-07-26T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1edfda30-dbc4-5044-ac20-16554dafbd61,,green,,,,,,,,,,,,investigation_60_day,2026-05-27T09:37:40.211941+00:00,2026-07-26T09:37:40.211941+00:00,18,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,6244324f-f3fb-56c8-9af2-2b68e0af428f,2026-04-05T09:37:40.211941+00:00,2026-07-04T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ceb0b57-6051-5572-9330-23192a6d9bcb,,overdue,,,,,,,,,,,,investigation_90_day,2026-04-05T09:37:40.211941+00:00,2026-07-04T09:37:40.211941+00:00,-4,BNSS §[UNVERIFIED],further_investigation
ClockInstance,a66021f3-194a-52f9-87bb-c349e81b6b1b,2026-05-17T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f99a090-93e0-5975-91bc-564051e0c144,,amber,,,,,,,,,,,,investigation_60_day,2026-05-17T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,8,BNSS §[UNVERIFIED],investigation
ClockInstance,37443d71-8fe3-558b-a49a-07540cdc26b5,2026-06-20T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f99a090-93e0-5975-91bc-564051e0c144,,amber,,,,,,,,,,,,document_supply,2026-06-20T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,12,BNSS §[UNVERIFIED],investigation
ClockInstance,5d58f48d-015f-5f10-9383-17b04d41c514,2026-04-21T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45a59286-f3f8-5088-9e0c-36267a552543,,amber,,,,,,,,,,,,investigation_90_day,2026-04-21T09:37:40.211941+00:00,2026-07-20T09:37:40.211941+00:00,12,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,7722acc0-ff7e-5a62-8c13-98c66bbf48f7,2026-05-08T09:37:40.211941+00:00,2026-07-07T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c7af92-4cda-533a-84ab-917dfae505fa,,overdue,,,,,,,,,,,,investigation_60_day,2026-05-08T09:37:40.211941+00:00,2026-07-07T09:37:40.211941+00:00,-1,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,547289d1-14cc-5206-9d6c-eee21a5e795f,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d86792e-0f58-5e52-ad2c-3375fe6661c1,,red,,,,,,,,,,,,investigation_90_day,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,1,BNSS §[UNVERIFIED],further_investigation
ClockInstance,44870f65-036e-5d60-9ca7-482a282f0b51,2026-06-10T09:37:40.211941+00:00,2026-07-10T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d86792e-0f58-5e52-ad2c-3375fe6661c1,,red,,,,,,,,,,,,further_investigation,2026-06-10T09:37:40.211941+00:00,2026-07-10T09:37:40.211941+00:00,2,BNSS §[UNVERIFIED],further_investigation
ClockInstance,9671ce5f-f06e-5c20-b6ed-18c70735a258,2026-05-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46ddd159-481a-5a99-b88f-df318431d597,,red,,,,,,,,,,,,investigation_60_day,2026-05-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,1,BNSS §[UNVERIFIED],investigation
ClockInstance,940d97af-539e-5daa-ad52-4e3402da1164,2026-03-22T09:37:40.211941+00:00,2026-06-20T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79c5e19-4f87-575f-a0af-b41999df2b36,,overdue,,,,,,,,,,,,investigation_90_day,2026-03-22T09:37:40.211941+00:00,2026-06-20T09:37:40.211941+00:00,-18,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,37d68924-6e62-5f8e-8fb8-6fb32dc82243,2026-05-17T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e36b86c5-b92f-568c-82c1-e5f51b036fe0,,amber,,,,,,,,,,,,investigation_60_day,2026-05-17T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,8,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,a79da110-a643-5567-bf01-b6f405b49181,2026-06-16T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e36b86c5-b92f-568c-82c1-e5f51b036fe0,,amber,,,,,,,,,,,,document_supply,2026-06-16T09:37:40.211941+00:00,2026-07-16T09:37:40.211941+00:00,8,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,597f4c52-b51b-5597-9b61-4c9b6ff920d7,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7694d5ec-e952-5282-9c7c-1f3b00fb8179,,red,,,,,,,,,,,,investigation_90_day,2026-04-10T09:37:40.211941+00:00,2026-07-09T09:37:40.211941+00:00,1,BNSS §[UNVERIFIED],further_investigation
ClockInstance,27219164-70ad-5150-9872-cfe937dda806,2026-04-19T09:37:40.211941+00:00,2026-06-18T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4780e7f-abad-5ee8-a106-c314000969c5,,overdue,,,,,,,,,,,,investigation_60_day,2026-04-19T09:37:40.211941+00:00,2026-06-18T09:37:40.211941+00:00,-20,BNSS §[UNVERIFIED],investigation
ClockInstance,ff3e5d89-d9d2-5e03-a2d1-e586b399ee66,2026-04-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f9be8ce-2cbe-54ec-bb7d-c4e691817f61,,amber,,,,,,,,,,,,investigation_90_day,2026-04-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,7,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,986a2ffd-29a3-5ad1-a4f7-e5a0b68de4cd,2026-06-19T09:37:40.211941+00:00,2026-07-19T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f9be8ce-2cbe-54ec-bb7d-c4e691817f61,,amber,,,,,,,,,,,,further_investigation,2026-06-19T09:37:40.211941+00:00,2026-07-19T09:37:40.211941+00:00,11,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,72bfa498-0eb2-5898-ada5-a34a670ed0e8,2026-05-30T09:37:40.211941+00:00,2026-07-29T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f075417-7f84-57ba-82d3-2ad0c715dac9,,green,,,,,,,,,,,,investigation_60_day,2026-05-30T09:37:40.211941+00:00,2026-07-29T09:37:40.211941+00:00,21,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,dc3f997d-49cb-55b0-9130-e7f78b24d0ea,2026-05-11T09:37:40.211941+00:00,2026-08-09T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4524fcf7-dd45-56cb-aee1-d3af9132ba7e,,green,,,,,,,,,,,,investigation_90_day,2026-05-11T09:37:40.211941+00:00,2026-08-09T09:37:40.211941+00:00,32,BNSS §[UNVERIFIED],further_investigation
ClockInstance,f2378f6a-0687-5790-acc5-069540c2d387,2026-05-19T09:37:40.211941+00:00,2026-07-18T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f29802-5dc4-5662-8764-9236fe693776,,amber,,,,,,,,,,,,investigation_60_day,2026-05-19T09:37:40.211941+00:00,2026-07-18T09:37:40.211941+00:00,10,BNSS §[UNVERIFIED],investigation
ClockInstance,e4699eed-d2ac-5135-baa8-b9565b985646,2026-06-15T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f29802-5dc4-5662-8764-9236fe693776,,amber,,,,,,,,,,,,document_supply,2026-06-15T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,7,BNSS §[UNVERIFIED],investigation
ClockInstance,673ecd05-4e2a-53ee-8c7f-00c7280bdb64,2026-05-01T09:37:40.211941+00:00,2026-07-30T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9dc80fc-a50c-5e08-a09b-ef75db1bf4f2,,green,,,,,,,,,,,,investigation_90_day,2026-05-01T09:37:40.211941+00:00,2026-07-30T09:37:40.211941+00:00,22,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,dcaffb83-dab6-5c65-b031-a5adc6b1594a,2026-04-30T09:37:40.211941+00:00,2026-06-29T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedc63d4-9c8f-52dd-b15a-9527a30b20e9,,overdue,,,,,,,,,,,,investigation_60_day,2026-04-30T09:37:40.211941+00:00,2026-06-29T09:37:40.211941+00:00,-9,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,f44887e0-54c7-5b75-8533-d4b74c1f2e59,2026-04-06T09:37:40.211941+00:00,2026-07-05T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79d8c26-0c5a-5ac1-bbcb-488bc17d7966,,overdue,,,,,,,,,,,,investigation_90_day,2026-04-06T09:37:40.211941+00:00,2026-07-05T09:37:40.211941+00:00,-3,BNSS §[UNVERIFIED],further_investigation
ClockInstance,2782003d-48ac-5312-b2dd-87bbcb3854f2,2026-05-20T09:37:40.211941+00:00,2026-06-19T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79d8c26-0c5a-5ac1-bbcb-488bc17d7966,,overdue,,,,,,,,,,,,further_investigation,2026-05-20T09:37:40.211941+00:00,2026-06-19T09:37:40.211941+00:00,-19,BNSS §[UNVERIFIED],further_investigation
ClockInstance,3d5a323b-aa3a-557c-918a-54de57ac8ed1,2026-05-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18a85eaf-c62e-5f9d-9a52-e4c76e35945a,,amber,,,,,,,,,,,,investigation_60_day,2026-05-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,7,BNSS §[UNVERIFIED],investigation
ClockInstance,889e28d2-54bf-5b15-8c54-7ca4aba42360,2026-04-13T09:37:40.211941+00:00,2026-07-12T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f37f6cd8-e4cb-5f4f-b782-7e9d7e16d45f,,red,,,,,,,,,,,,investigation_90_day,2026-04-13T09:37:40.211941+00:00,2026-07-12T09:37:40.211941+00:00,4,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,80b03849-88c7-5040-a199-7a1a4ee5cc52,2026-05-15T09:37:40.211941+00:00,2026-07-14T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19fefdcd-88c0-5c3d-9b58-ed26e9173e2f,,red,,,,,,,,,,,,investigation_60_day,2026-05-15T09:37:40.211941+00:00,2026-07-14T09:37:40.211941+00:00,6,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,eb295d50-e365-5a99-b2b9-73790f23ea84,2026-06-11T09:37:40.211941+00:00,2026-07-11T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19fefdcd-88c0-5c3d-9b58-ed26e9173e2f,,red,,,,,,,,,,,,document_supply,2026-06-11T09:37:40.211941+00:00,2026-07-11T09:37:40.211941+00:00,3,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,03eca8a0-0228-59e7-b8a3-f5807140de24,2026-04-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9d5595-4541-5611-9972-f3fa7295ae7d,,amber,,,,,,,,,,,,investigation_90_day,2026-04-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,7,BNSS §[UNVERIFIED],further_investigation
ClockInstance,49601d25-9868-5dee-bd32-c8c6923f8904,2026-05-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4721a27-16d2-5d09-bf35-3a04f1facced,,amber,,,,,,,,,,,,investigation_60_day,2026-05-16T09:37:40.211941+00:00,2026-07-15T09:37:40.211941+00:00,7,BNSS §[UNVERIFIED],investigation
ClockInstance,1da3dd18-e3ec-50db-9bf4-312b2b888240,2026-04-11T09:37:40.211941+00:00,2026-07-10T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ecab91-1f49-5d73-8508-10cec819232b,,red,,,,,,,,,,,,investigation_90_day,2026-04-11T09:37:40.211941+00:00,2026-07-10T09:37:40.211941+00:00,2,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,f6bdcca4-68aa-5cfc-b7b9-0a0203d0b4bf,2026-06-08T09:37:40.211941+00:00,2026-07-08T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17ecab91-1f49-5d73-8508-10cec819232b,,red,,,,,,,,,,,,further_investigation,2026-06-08T09:37:40.211941+00:00,2026-07-08T09:37:40.211941+00:00,0,BNSS §[UNVERIFIED],charge_sheet_draft
ClockInstance,dc6c0374-ec7b-5426-9262-e8b58e839454,2026-05-20T09:37:40.211941+00:00,2026-07-19T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15906b3-9409-5092-9c83-1434807e4fa3,,amber,,,,,,,,,,,,investigation_60_day,2026-05-20T09:37:40.211941+00:00,2026-07-19T09:37:40.211941+00:00,11,BNSS §[UNVERIFIED],charge_sheet_filed
ClockInstance,2821a0ac-6652-5552-a116-0181a2b546af,2026-04-09T09:37:40.211941+00:00,2026-07-08T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06cc4f57-a929-5e01-9274-1c680ea452d4,,red,,,,,,,,,,,,investigation_90_day,2026-04-09T09:37:40.211941+00:00,2026-07-08T09:37:40.211941+00:00,0,BNSS §[UNVERIFIED],further_investigation
ClockInstance,763848b5-5a16-5b94-98c6-655d5473a48c,2026-06-04T09:37:40.211941+00:00,2026-08-03T09:37:40.211941+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6ed4013-0ef6-5fa5-bb7d-f653529fcca7,,green,,,,,,,,,,,,investigation_60_day,2026-06-04T09:37:40.211941+00:00,2026-08-03T09:37:40.211941+00:00,26,BNSS §[UNVERIFIED],investigation
